zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,contentType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
441977916,441977916,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681eb45b61cc9ea3c64884ce059f150b-p_e.jpg,true,https://www.zillow.com/homedetails/209-Irwin-Ave-9-Essex-ON-N8M-2T5/441977916_zpid/,FOR_SALE,Condo for sale,C$,"C$339,900",339900,"209 Irwin Ave #9, Essex, ON N8M 2T5",209 Irwin Ave #9,Essex,ON,N8M2T5,false,2,2,[object Object],false,Peaceful cul-de-sac,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024975,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440807850,440807850,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446c6b59855f1e35b19ba4ad8f880f9f-p_e.jpg,true,https://www.zillow.com/homedetails/241-Brien-Ave-E-Essex-ON-N8M-2P7/440807850_zpid/,FOR_SALE,House for sale,C$,"C$537,400",537400,"241 Brien Ave E, Essex, ON N8M 2P7",241 Brien Ave E,Essex,ON,N8M2P7,false,4,2,[object Object],false,Inviting manicured front yard,homeInsight,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023181,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
